timestamp,name,price
2025-04-24 16:47:22,Seiko 5 SRPD71K2,1099.00
2025-04-24 16:47:22,Seiko 5 SRPD59K1,1009.00
2025-04-24 16:47:22,Seiko 5 SRPD55K2,999.00
2025-04-24 16:47:22,Seiko 5 Sports SRPD51K1,999.00
2025-04-24 16:47:22,Seiko 5 Sports SRPD76K1,1071.59
2025-04-24 16:47:22,Seiko 5 SRPD65K3,910.71
2025-04-24 16:47:22,Seiko 5 SRPD73K1,1199.00
2025-04-24 16:47:22,Seiko SRPD57K1,1199.00
2025-04-24 16:47:22,Seiko 5 SRPD67K1,1248.96
2025-04-24 16:47:22,Seiko 5 Sports SRPD73K2,999.00
2025-04-24 16:47:22,Seiko SRPD71K1,1248.96
2025-04-24 16:47:22,Seiko 5 SRPD75K1,1000.00
2025-04-24 16:47:22,Seiko 5 SRPD79K1,1148.94
2025-04-24 16:47:22,Seiko 5 Sports SRPD91P1,1474.17
2025-04-24 16:47:22,Seiko 5 Sports SRPD95P1,1334.18
2025-04-24 15:54:33,Seiko 5 SRPD71K2,1099.00
2025-04-24 15:54:33,Seiko 5 SRPD59K1,1009.00
2025-04-24 15:54:33,Seiko 5 SRPD55K2,999.00
2025-04-24 15:54:33,Seiko 5 Sports SRPD51K1,999.00
2025-04-24 15:54:33,Seiko 5 Sports SRPD76K1,1071.59
2025-04-24 15:54:33,Seiko 5 SRPD65K3,910.71
2025-04-24 15:54:33,Seiko 5 SRPD73K1,1199.00
2025-04-24 15:54:33,Seiko SRPD57K1,1199.00
2025-04-24 15:54:33,Seiko 5 SRPD67K1,1248.96
2025-04-24 15:54:33,Seiko 5 Sports SRPD73K2,999.00
2025-04-24 15:54:33,Seiko SRPD71K1,1248.96
2025-04-24 15:54:33,Seiko 5 SRPD75K1,1000.00
2025-04-24 15:54:33,Seiko 5 SRPD79K1,1148.94
2025-04-24 15:54:33,Seiko 5 Sports SRPD91P1,1474.17
2025-04-24 15:54:33,Seiko 5 Sports SRPD95P1,1334.18
2025-04-24 19:51:07,Seiko 5 SRPD71K2,1099.00
2025-04-24 19:51:07,Seiko 5 SRPD59K1,1009.00
2025-04-24 19:51:07,Seiko 5 SRPD55K2,999.00
2025-04-24 19:51:07,Seiko 5 Sports SRPD51K1,999.00
2025-04-24 19:51:07,Seiko 5 Sports SRPD76K1,1071.59
2025-04-24 19:51:07,Seiko 5 SRPD65K3,910.71
2025-04-24 19:51:07,Seiko 5 SRPD73K1,1199.00
2025-04-24 19:51:07,Seiko SRPD57K1,1199.00
2025-04-24 19:51:07,Seiko 5 SRPD67K1,1248.96
2025-04-24 19:51:07,Seiko 5 Sports SRPD73K2,999.00
2025-04-24 19:51:07,Seiko SRPD71K1,1248.96
2025-04-24 19:51:07,Seiko 5 SRPD75K1,1000.00
2025-04-24 19:51:07,Seiko 5 SRPD79K1,1148.94
2025-04-24 19:51:07,Seiko 5 Sports SRPD91P1,1474.17
2025-04-24 19:51:07,Seiko 5 Sports SRPD95P1,1334.18
2025-04-24 18:15:46,Seiko 5 SRPD71K2,1099.00
2025-04-24 18:15:46,Seiko 5 SRPD59K1,1009.00
2025-04-24 18:15:46,Seiko 5 SRPD55K2,999.00
2025-04-24 18:15:46,Seiko 5 Sports SRPD51K1,999.00
2025-04-24 18:15:46,Seiko 5 Sports SRPD76K1,1071.59
2025-04-24 18:15:46,Seiko 5 SRPD65K3,910.71
2025-04-24 18:15:46,Seiko 5 SRPD73K1,1199.00
2025-04-24 18:15:46,Seiko SRPD57K1,1199.00
2025-04-24 18:15:46,Seiko 5 SRPD67K1,1248.96
2025-04-24 18:15:46,Seiko 5 Sports SRPD73K2,999.00
2025-04-24 18:15:46,Seiko SRPD71K1,1248.96
2025-04-24 18:15:46,Seiko 5 SRPD75K1,1000.00
2025-04-24 18:15:46,Seiko 5 SRPD79K1,1148.94
2025-04-24 18:15:46,Seiko 5 Sports SRPD91P1,1474.17
2025-04-24 18:15:46,Seiko 5 Sports SRPD95P1,1334.18
2025-04-24 18:36:10,Seiko 5 SRPD71K2,1099.00
2025-04-24 18:36:10,Seiko 5 SRPD59K1,1009.00
2025-04-24 18:36:10,Seiko 5 SRPD55K2,999.00
2025-04-24 18:36:10,Seiko 5 Sports SRPD51K1,999.00
2025-04-24 18:36:10,Seiko 5 Sports SRPD76K1,1071.59
2025-04-24 18:36:10,Seiko 5 SRPD65K3,910.71
2025-04-24 18:36:10,Seiko 5 SRPD73K1,1199.00
2025-04-24 18:36:10,Seiko SRPD57K1,1199.00
2025-04-24 18:36:10,Seiko 5 SRPD67K1,1248.96
2025-04-24 18:36:10,Seiko 5 Sports SRPD73K2,999.00
2025-04-24 18:36:10,Seiko SRPD71K1,1248.96
2025-04-24 18:36:10,Seiko 5 SRPD75K1,1000.00
2025-04-24 18:36:10,Seiko 5 SRPD79K1,1148.94
2025-04-24 18:36:10,Seiko 5 Sports SRPD91P1,1474.17
2025-04-24 18:36:10,Seiko 5 Sports SRPD95P1,1334.18
2025-04-24 19:23:00,Seiko 5 SRPD71K2,1099.00
2025-04-24 19:23:00,Seiko 5 SRPD59K1,1009.00
2025-04-24 19:23:00,Seiko 5 SRPD55K2,999.00
2025-04-24 19:23:00,Seiko 5 Sports SRPD51K1,999.00
2025-04-24 19:23:00,Seiko 5 Sports SRPD76K1,1071.59
2025-04-24 19:23:00,Seiko 5 SRPD65K3,910.71
2025-04-24 19:23:00,Seiko 5 SRPD73K1,1199.00
2025-04-24 19:23:00,Seiko SRPD57K1,1199.00
2025-04-24 19:23:00,Seiko 5 SRPD67K1,1248.96
2025-04-24 19:23:00,Seiko 5 Sports SRPD73K2,999.00
2025-04-24 19:23:00,Seiko SRPD71K1,1248.96
2025-04-24 19:23:00,Seiko 5 SRPD75K1,1000.00
2025-04-24 19:23:00,Seiko 5 SRPD79K1,1148.94
2025-04-24 19:23:00,Seiko 5 Sports SRPD91P1,1474.17
2025-04-24 19:23:00,Seiko 5 Sports SRPD95P1,1334.18
2025-04-24 20:29:21,Seiko 5 SRPD71K2,1099.00
2025-04-24 20:29:21,Seiko 5 SRPD59K1,1009.00
2025-04-24 20:29:21,Seiko 5 SRPD55K2,999.00
2025-04-24 20:29:21,Seiko 5 Sports SRPD51K1,999.00
2025-04-24 20:29:21,Seiko 5 Sports SRPD76K1,1071.59
2025-04-24 20:29:21,Seiko 5 SRPD65K3,910.71
2025-04-24 20:29:21,Seiko 5 SRPD73K1,1199.00
2025-04-24 20:29:21,Seiko SRPD57K1,1199.00
2025-04-24 20:29:21,Seiko 5 SRPD67K1,1248.96
2025-04-24 20:29:21,Seiko 5 Sports SRPD73K2,999.00
2025-04-24 20:29:21,Seiko SRPD71K1,1248.96
2025-04-24 20:29:21,Seiko 5 SRPD75K1,1000.00
2025-04-24 20:29:21,Seiko 5 SRPD79K1,1148.94
2025-04-24 20:29:21,Seiko 5 Sports SRPD91P1,1474.17
2025-04-24 20:29:21,Seiko 5 Sports SRPD95P1,1334.18
2025-04-24 21:26:39,Seiko 5 SRPD71K2,1099.00
2025-04-24 21:26:39,Seiko 5 SRPD59K1,1009.00
2025-04-24 21:26:39,Seiko 5 SRPD55K2,999.00
2025-04-24 21:26:39,Seiko 5 Sports SRPD51K1,999.00
2025-04-24 21:26:39,Seiko 5 Sports SRPD76K1,1071.59
2025-04-24 21:26:39,Seiko 5 SRPD65K3,910.71
2025-04-24 21:26:39,Seiko 5 SRPD73K1,1199.00
2025-04-24 21:26:39,Seiko SRPD57K1,1199.00
2025-04-24 21:26:39,Seiko 5 SRPD67K1,1248.96
2025-04-24 21:26:39,Seiko 5 Sports SRPD73K2,999.00
2025-04-24 21:26:39,Seiko SRPD71K1,1248.96
2025-04-24 21:26:39,Seiko 5 SRPD75K1,1000.00
2025-04-24 21:26:39,Seiko 5 SRPD79K1,1148.94
2025-04-24 21:26:39,Seiko 5 Sports SRPD91P1,1474.17
2025-04-24 21:26:39,Seiko 5 Sports SRPD95P1,1334.18
2025-04-24 22:29:03,Seiko 5 SRPD71K2,1099.00
2025-04-24 22:29:03,Seiko 5 SRPD59K1,1009.00
2025-04-24 22:29:03,Seiko 5 SRPD55K2,999.00
2025-04-24 22:29:03,Seiko 5 Sports SRPD51K1,999.00
2025-04-24 22:29:03,Seiko 5 Sports SRPD76K1,1071.59
2025-04-24 22:29:03,Seiko 5 SRPD65K3,910.71
2025-04-24 22:29:03,Seiko 5 SRPD73K1,1199.00
2025-04-24 22:29:03,Seiko SRPD57K1,1199.00
2025-04-24 22:29:03,Seiko 5 SRPD67K1,1248.96
2025-04-24 22:29:03,Seiko 5 Sports SRPD73K2,999.00
2025-04-24 22:29:03,Seiko SRPD71K1,1248.96
2025-04-24 22:29:03,Seiko 5 SRPD75K1,1000.00
2025-04-24 22:29:03,Seiko 5 SRPD79K1,1148.94
2025-04-24 22:29:03,Seiko 5 Sports SRPD91P1,1474.17
2025-04-24 22:29:03,Seiko 5 Sports SRPD95P1,1334.18
2025-04-24 23:24:36,Seiko 5 SRPD71K2,1099.00
2025-04-24 23:24:36,Seiko 5 SRPD59K1,1009.00
2025-04-24 23:24:36,Seiko 5 SRPD55K2,999.00
2025-04-24 23:24:36,Seiko 5 Sports SRPD51K1,999.00
2025-04-24 23:24:36,Seiko 5 Sports SRPD76K1,1071.59
2025-04-24 23:24:36,Seiko 5 SRPD65K3,910.71
2025-04-24 23:24:36,Seiko 5 SRPD73K1,1199.00
2025-04-24 23:24:36,Seiko SRPD57K1,1199.00
2025-04-24 23:24:36,Seiko 5 SRPD67K1,1248.96
2025-04-24 23:24:36,Seiko 5 Sports SRPD73K2,999.00
2025-04-24 23:24:36,Seiko SRPD71K1,1248.96
2025-04-24 23:24:36,Seiko 5 SRPD75K1,1000.00
2025-04-24 23:24:36,Seiko 5 SRPD79K1,1148.94
2025-04-24 23:24:36,Seiko 5 Sports SRPD91P1,1474.17
2025-04-24 23:24:36,Seiko 5 Sports SRPD95P1,1334.18
2025-04-25 02:03:31,Seiko 5 SRPD71K2,1099.00
2025-04-25 02:03:31,Seiko 5 SRPD59K1,1009.00
2025-04-25 02:03:31,Seiko 5 Sports SRPD51K1,999.00
2025-04-25 02:03:31,Seiko 5 SRPD55K2,999.00
2025-04-25 02:03:31,Seiko 5 Sports SRPD76K1,1071.59
2025-04-25 02:03:31,Seiko 5 SRPD65K3,910.71
2025-04-25 02:03:31,Seiko 5 SRPD73K1,1199.00
2025-04-25 02:03:31,Seiko SRPD57K1,1199.00
2025-04-25 02:03:31,Seiko 5 SRPD67K1,1248.96
2025-04-25 02:03:31,Seiko 5 Sports SRPD73K2,999.00
2025-04-25 02:03:31,Seiko SRPD71K1,1248.96
2025-04-25 02:03:31,Seiko 5 SRPD75K1,1000.00
2025-04-25 02:03:31,Seiko 5 SRPD79K1,1148.94
2025-04-25 02:03:31,Seiko 5 Sports SRPD91P1,1474.17
2025-04-25 02:03:31,Seiko 5 Sports SRPD95P1,1334.18
2025-04-25 03:10:02,Seiko 5 SRPD71K2,939.00
2025-04-25 03:10:02,Seiko 5 SRPD59K1,949.00
2025-04-25 03:10:02,Seiko 5 Sports SRPD51K1,999.00
2025-04-25 03:10:02,Seiko 5 SRPD55K2,999.00
2025-04-25 03:10:02,Seiko 5 Sports SRPD76K1,1029.00
2025-04-25 03:10:02,Seiko 5 SRPD65K3,912.66
2025-04-25 03:10:02,Seiko 5 SRPD73K1,1199.00
2025-04-25 03:10:02,Seiko SRPD57K1,1199.00
2025-04-25 03:10:02,Seiko 5 SRPD67K1,1251.63
2025-04-25 03:10:02,Seiko 5 Sports SRPD73K2,999.00
2025-04-25 03:10:02,Seiko SRPD71K1,1251.63
2025-04-25 03:10:02,Seiko 5 SRPD75K1,1000.00
2025-04-25 03:10:02,Seiko 5 SRPD79K1,1151.40
2025-04-25 03:10:02,Seiko 5 Sports SRPD91P1,1477.33
2025-04-25 03:10:02,Seiko 5 Sports SRPD95P1,1337.04
2025-04-25 03:42:51,Seiko 5 SRPD71K2,939.00
2025-04-25 03:42:51,Seiko 5 SRPD59K1,949.00
2025-04-25 03:42:51,Seiko 5 Sports SRPD51K1,999.00
2025-04-25 03:42:51,Seiko 5 SRPD55K2,999.00
2025-04-25 03:42:51,Seiko 5 Sports SRPD76K1,1029.00
2025-04-25 03:42:51,Seiko 5 SRPD65K3,912.66
2025-04-25 03:42:51,Seiko 5 SRPD73K1,1199.00
2025-04-25 03:42:51,Seiko SRPD57K1,1199.00
2025-04-25 03:42:51,Seiko 5 SRPD67K1,1251.63
2025-04-25 03:42:51,Seiko 5 Sports SRPD73K2,999.00
2025-04-25 03:42:51,Seiko SRPD71K1,1251.63
2025-04-25 03:42:51,Seiko 5 SRPD75K1,1000.00
2025-04-25 03:42:51,Seiko 5 SRPD79K1,1151.40
2025-04-25 03:42:51,Seiko 5 Sports SRPD91P1,1477.33
2025-04-25 03:42:51,Seiko 5 Sports SRPD95P1,1337.04
2025-04-25 04:31:36,Seiko 5 SRPD71K2,939.00
2025-04-25 04:31:36,Seiko 5 SRPD59K1,949.00
2025-04-25 04:31:36,Seiko 5 Sports SRPD51K1,999.00
2025-04-25 04:31:36,Seiko 5 SRPD55K2,999.00
2025-04-25 04:31:36,Seiko 5 Sports SRPD76K1,1029.00
2025-04-25 04:31:36,Seiko 5 SRPD65K3,912.66
2025-04-25 04:31:36,Seiko 5 SRPD73K1,1199.00
2025-04-25 04:31:36,Seiko SRPD57K1,1199.00
2025-04-25 04:31:36,Seiko 5 SRPD67K1,1251.63
2025-04-25 04:31:36,Seiko 5 Sports SRPD73K2,999.00
2025-04-25 04:31:36,Seiko SRPD71K1,1251.63
2025-04-25 04:31:36,Seiko 5 SRPD75K1,1000.00
2025-04-25 04:31:36,Seiko 5 SRPD79K1,1151.40
2025-04-25 04:31:36,Seiko 5 Sports SRPD91P1,1477.33
2025-04-25 04:31:36,Seiko 5 Sports SRPD95P1,1337.04
2025-04-25 05:27:33,Seiko 5 SRPD71K2,939.00
2025-04-25 05:27:33,Seiko 5 SRPD59K1,949.00
2025-04-25 05:27:33,Seiko 5 Sports SRPD51K1,999.00
2025-04-25 05:27:33,Seiko 5 SRPD55K2,999.00
2025-04-25 05:27:33,Seiko 5 Sports SRPD76K1,1029.00
2025-04-25 05:27:33,Seiko 5 SRPD65K3,912.66
2025-04-25 05:27:33,Seiko 5 SRPD73K1,1199.00
2025-04-25 05:27:33,Seiko SRPD57K1,1199.00
2025-04-25 05:27:33,Seiko 5 SRPD67K1,1251.63
2025-04-25 05:27:33,Seiko 5 Sports SRPD73K2,999.00
2025-04-25 05:27:33,Seiko SRPD71K1,1251.63
2025-04-25 05:27:33,Seiko 5 SRPD75K1,1000.00
2025-04-25 05:27:33,Seiko 5 SRPD79K1,1151.40
2025-04-25 05:27:33,Seiko 5 Sports SRPD91P1,1477.33
2025-04-25 05:27:33,Seiko 5 Sports SRPD95P1,1337.04
2025-04-25 06:37:04,Seiko 5 SRPD71K2,939.00
2025-04-25 06:37:04,Seiko 5 SRPD59K1,949.00
2025-04-25 06:37:04,Seiko 5 Sports SRPD51K1,999.00
2025-04-25 06:37:04,Seiko 5 SRPD55K2,999.00
2025-04-25 06:37:04,Seiko 5 Sports SRPD76K1,1029.00
2025-04-25 06:37:04,Seiko 5 SRPD65K3,912.66
2025-04-25 06:37:04,Seiko 5 SRPD73K1,1199.00
2025-04-25 06:37:04,Seiko SRPD57K1,1199.00
2025-04-25 06:37:04,Seiko 5 SRPD67K1,1251.63
2025-04-25 06:37:04,Seiko 5 Sports SRPD73K2,999.00
2025-04-25 06:37:04,Seiko SRPD71K1,1251.63
2025-04-25 06:37:04,Seiko 5 SRPD75K1,1000.00
2025-04-25 06:37:04,Seiko 5 SRPD79K1,1151.40
2025-04-25 06:37:04,Seiko 5 Sports SRPD91P1,1477.33
2025-04-25 06:37:04,Seiko 5 Sports SRPD95P1,1337.04
2025-04-25 07:25:19,Seiko 5 SRPD71K2,939.00
2025-04-25 07:25:19,Seiko 5 SRPD59K1,949.00
2025-04-25 07:25:19,Seiko 5 Sports SRPD51K1,999.00
2025-04-25 07:25:19,Seiko 5 SRPD55K2,999.00
2025-04-25 07:25:19,Seiko 5 Sports SRPD76K1,1029.00
2025-04-25 07:25:19,Seiko 5 SRPD65K3,912.66
2025-04-25 07:25:19,Seiko 5 SRPD73K1,1199.00
2025-04-25 07:25:19,Seiko SRPD57K1,1199.00
2025-04-25 07:25:19,Seiko 5 SRPD67K1,1251.63
2025-04-25 07:25:19,Seiko 5 Sports SRPD73K2,999.00
2025-04-25 07:25:19,Seiko SRPD71K1,1251.63
2025-04-25 07:25:19,Seiko 5 SRPD75K1,1000.00
2025-04-25 07:25:19,Seiko 5 SRPD79K1,1151.40
2025-04-25 07:25:19,Seiko 5 Sports SRPD91P1,1477.33
2025-04-25 07:25:19,Seiko 5 Sports SRPD95P1,1337.04
2025-04-25 08:34:37,Seiko 5 SRPD71K2,939.00
2025-04-25 08:34:37,Seiko 5 SRPD59K1,949.00
2025-04-25 08:34:37,Seiko 5 SRPD55K2,999.00
2025-04-25 08:34:37,Seiko 5 Sports SRPD51K1,999.00
2025-04-25 08:34:37,Seiko 5 Sports SRPD76K1,1029.00
2025-04-25 08:34:37,Seiko 5 SRPD65K3,912.66
2025-04-25 08:34:37,Seiko 5 SRPD73K1,1199.00
2025-04-25 08:34:37,Seiko SRPD57K1,1199.00
2025-04-25 08:34:37,Seiko 5 SRPD67K1,1251.63
2025-04-25 08:34:37,Seiko 5 Sports SRPD73K2,999.00
2025-04-25 08:34:37,Seiko SRPD71K1,1251.63
2025-04-25 08:34:37,Seiko 5 SRPD75K1,1000.00
2025-04-25 08:34:37,Seiko 5 SRPD79K1,1151.40
2025-04-25 08:34:37,Seiko 5 Sports SRPD91P1,1477.33
2025-04-25 08:34:37,Seiko 5 Sports SRPD95P1,1337.04
2025-04-25 09:28:28,Seiko 5 SRPD71K2,939.00
2025-04-25 09:28:28,Seiko 5 SRPD59K1,949.00
2025-04-25 09:28:28,Seiko 5 SRPD55K2,999.00
2025-04-25 09:28:28,Seiko 5 Sports SRPD51K1,999.00
2025-04-25 09:28:28,Seiko 5 Sports SRPD76K1,1029.00
2025-04-25 09:28:28,Seiko 5 SRPD65K3,912.66
2025-04-25 09:28:28,Seiko 5 SRPD73K1,1199.00
2025-04-25 09:28:28,Seiko SRPD57K1,1199.00
2025-04-25 09:28:28,Seiko 5 SRPD67K1,1251.63
2025-04-25 09:28:28,Seiko 5 SRPD75K1,1000.00
2025-04-25 09:28:28,Seiko 5 Sports SRPD73K2,999.00
2025-04-25 09:28:28,Seiko SRPD71K1,1251.63
2025-04-25 09:28:28,Seiko 5 SRPD79K1,1151.40
2025-04-25 09:28:28,Seiko 5 Sports SRPD91P1,1477.33
2025-04-25 09:28:28,Seiko 5 Sports SRPD95P1,1337.04
2025-04-25 10:30:14,Seiko 5 SRPD71K2,939.00
2025-04-25 10:30:14,Seiko 5 SRPD59K1,949.00
2025-04-25 10:30:14,Seiko 5 SRPD55K2,999.00
2025-04-25 10:30:14,Seiko 5 Sports SRPD51K1,999.00
2025-04-25 10:30:14,Seiko 5 Sports SRPD76K1,1029.00
2025-04-25 10:30:14,Seiko 5 SRPD65K3,912.66
2025-04-25 10:30:14,Seiko 5 SRPD73K1,1199.00
2025-04-25 10:30:14,Seiko SRPD57K1,1199.00
2025-04-25 10:30:14,Seiko 5 SRPD67K1,1251.63
2025-04-25 10:30:14,Seiko 5 SRPD75K1,1000.00
2025-04-25 10:30:14,Seiko 5 Sports SRPD73K2,999.00
2025-04-25 10:30:14,Seiko SRPD71K1,1251.63
2025-04-25 10:30:14,Seiko 5 SRPD79K1,1151.40
2025-04-25 10:30:14,Seiko 5 Sports SRPD91P1,1477.33
2025-04-25 10:30:14,Seiko 5 Sports SRPD95P1,1337.04
2025-04-25 11:22:26,Seiko 5 SRPD71K2,939.00
2025-04-25 11:22:26,Seiko 5 SRPD59K1,949.00
2025-04-25 11:22:26,Seiko 5 SRPD55K2,999.00
2025-04-25 11:22:26,Seiko 5 Sports SRPD51K1,999.00
2025-04-25 11:22:26,Seiko 5 Sports SRPD76K1,1029.00
2025-04-25 11:22:26,Seiko 5 SRPD65K3,912.66
2025-04-25 11:22:26,Seiko 5 SRPD73K1,1199.00
2025-04-25 11:22:26,Seiko SRPD57K1,1199.00
2025-04-25 11:22:26,Seiko 5 SRPD67K1,1251.63
2025-04-25 11:22:26,Seiko 5 SRPD75K1,1000.00
2025-04-25 11:22:26,Seiko 5 Sports SRPD73K2,999.00
2025-04-25 11:22:26,Seiko SRPD71K1,1251.63
2025-04-25 11:22:26,Seiko 5 SRPD79K1,1151.40
2025-04-25 11:22:26,Seiko 5 Sports SRPD91P1,1477.33
2025-04-25 11:22:26,Seiko 5 Sports SRPD95P1,1337.04
2025-04-25 12:52:56,Seiko 5 SRPD71K2,939.00
2025-04-25 12:52:56,Seiko 5 SRPD59K1,949.00
2025-04-25 12:52:56,Seiko 5 SRPD55K2,999.00
2025-04-25 12:52:56,Seiko 5 Sports SRPD51K1,999.00
2025-04-25 12:52:56,Seiko 5 Sports SRPD76K1,1029.00
2025-04-25 12:52:56,Seiko 5 SRPD65K3,912.66
2025-04-25 12:52:56,Seiko 5 SRPD73K1,1199.00
2025-04-25 12:52:56,Seiko SRPD57K1,1199.00
2025-04-25 12:52:56,Seiko 5 SRPD67K1,1251.63
2025-04-25 12:52:56,Seiko 5 SRPD75K1,1000.00
2025-04-25 12:52:56,Seiko 5 Sports SRPD73K2,999.00
2025-04-25 12:52:56,Seiko SRPD71K1,1251.63
2025-04-25 12:52:56,Seiko 5 SRPD79K1,1151.40
2025-04-25 12:52:56,Seiko 5 Sports SRPD91P1,1477.33
2025-04-25 12:52:56,Seiko 5 Sports SRPD95P1,1337.04
